City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,La Crosse,US,43.8014,-91.2396,58.86,59,0,1.01,clear sky
346,Tasiilaq,GL,65.6145,-37.6368,32.16,96,100,4.85,overcast clouds
347,Namibe,AO,-15.1961,12.1522,66.07,89,56,4.59,broken clouds
348,Labrea,BR,-7.2586,-64.7981,75.97,88,99,0.47,moderate rain
349,Sabang,ID,5.8933,95.3214,81.23,75,100,15.39,light rain
350,Vostok,RU,46.4856,135.8833,36.19,98,100,4.92,overcast clouds
351,Havelock,US,34.8791,-76.9013,62.92,83,100,0.0,overcast clouds
352,Obo,CF,5.3998,26.4869,67.01,97,100,0.51,light rain
353,Jaisinghnagar,IN,23.7,81.3833,67.33,74,0,1.52,clear sky
354,Powell River,CA,49.8496,-124.5361,52.2,71,75,5.75,broken clouds
355,Awjilah,LY,29.1081,21.2869,65.16,59,0,7.23,clear sky
356,Suksun,RU,57.1431,57.3949,25.86,89,7,7.76,clear sky
357,Hambantota,LK,6.1241,81.1185,78.44,77,100,5.59,overcast clouds
358,San Patricio,US,28.017,-97.5169,75.09,64,0,12.93,clear sky
359,Chernyakhovsk,RU,54.6335,21.8156,43.72,65,100,6.78,overcast clouds
360,Karasjok,NO,69.4719,25.5112,34.38,90,100,16.26,overcast clouds
361,Mecca,SA,21.4267,39.8261,79.47,59,0,2.04,clear sky
362,Labuhan,ID,-6.8844,112.2051,83.82,68,100,3.58,light rain
363,Osoyoos,CA,49.0331,-119.4524,50.41,76,100,0.0,overcast clouds
364,Cayenne,GF,4.9333,-52.3333,77.04,94,0,2.3,clear sky
365,George,ZA,-33.963,22.4617,54.95,94,40,2.3,scattered clouds
366,Gornopravdinsk,RU,60.05,69.9,28.15,86,6,8.81,clear sky
367,Namatanai,PG,-3.6667,152.4333,83.37,73,82,7.54,light rain
368,Tautira,PF,-17.7333,-149.15,77.54,79,30,16.35,light rain
369,Saint-Louis,SN,16.3333,-15.0,84.88,52,0,11.65,clear sky
370,Maceio,BR,-9.6658,-35.7353,76.14,81,0,8.75,clear sky
371,Dalnegorsk,RU,44.5604,135.5701,47.12,76,100,9.01,overcast clouds
372,Ballina,AU,-28.8667,153.5667,70.02,92,100,14.94,light rain
373,Saint-Joseph,RE,-21.3667,55.6167,66.58,81,10,8.95,clear sky
374,Karaman,TR,37.0833,33.25,40.98,71,0,7.7,clear sky
375,Quesnel,CA,52.9999,-122.5029,43.3,70,100,0.0,overcast clouds
376,Klyuchi,RU,52.2667,79.1667,49.66,55,100,14.56,overcast clouds
377,Margate,GB,51.3813,1.3862,62.31,84,98,7.0,light rain
378,Wajid,SO,3.8093,43.2471,71.58,80,64,11.41,broken clouds
379,Concarneau,FR,47.875,-3.9225,59.29,94,20,7.56,few clouds
380,Isiro,CD,2.7739,27.616,65.41,99,100,0.16,light rain
381,Coihaique,CL,-45.5752,-72.0662,46.35,42,0,5.75,clear sky
382,Urzhum,RU,57.1141,49.9996,27.95,85,6,6.89,clear sky
383,Beyneu,KZ,45.3167,55.2,49.05,66,73,23.0,broken clouds
384,Oksfjord,NO,70.2396,22.3479,42.98,97,100,11.16,light rain
385,Luwuk,ID,-0.9516,122.7875,88.23,62,61,3.11,broken clouds
386,Narrabri,AU,-30.3167,149.7833,72.52,74,100,5.01,overcast clouds
387,Alto Araguaia,BR,-17.3147,-53.2153,67.77,98,100,4.43,light rain
388,Mananjary,MG,-21.2167,48.3333,65.37,92,73,3.67,broken clouds
389,Tornio,FI,65.8481,24.1466,39.22,81,100,10.78,overcast clouds
390,Nanortalik,GL,60.1432,-45.2371,40.68,90,100,13.27,overcast clouds
391,Kondrovo,RU,54.8064,35.9278,39.69,89,100,3.06,overcast clouds
392,Praia,CV,14.9215,-23.5087,77.54,83,20,4.61,few clouds
393,Bikaner,IN,28.0167,73.3,73.9,37,0,4.9,clear sky
394,Letterkenny,IE,54.95,-7.7333,49.96,97,63,3.02,broken clouds
395,Dongsheng,CN,39.8161,109.9776,46.18,24,0,3.13,clear sky
396,La Ronge,CA,55.1001,-105.2842,39.45,60,75,6.91,broken clouds
397,Juba,SS,4.8517,31.5825,70.09,94,100,1.74,overcast clouds
398,Oeiras,BR,-7.0253,-42.1311,83.97,31,94,3.36,overcast clouds
399,Maldonado,UY,-34.6667,-54.9167,57.22,92,99,5.99,overcast clouds
400,Ust-Kuyga,RU,70.0167,135.6,-1.95,100,100,7.07,overcast clouds
401,Port Augusta,AU,-32.5,137.7667,72.19,57,100,6.76,overcast clouds
402,Wailuku,US,20.8911,-156.5047,90.55,68,40,14.97,scattered clouds
403,Kantemirovka,RU,49.7089,39.8592,34.54,81,87,5.14,overcast clouds
404,Sterling,US,39.0062,-77.4286,54.39,62,0,5.99,clear sky
405,Buenos Aires,AR,-34.6132,-58.3772,61.95,75,100,19.57,overcast clouds
406,Mbalmayo,CM,3.5167,11.5,71.92,99,95,1.14,overcast clouds
407,Mangrol,IN,21.1167,70.1167,77.49,44,0,11.56,clear sky
408,Tortoli,IT,39.9256,9.6572,66.02,82,0,10.36,clear sky
409,Alghero,IT,40.5589,8.3181,69.89,73,0,10.36,clear sky
410,Leningradskiy,RU,69.3833,178.4167,29.14,98,100,3.33,light snow
411,Wanning,CN,18.8003,110.3967,78.67,77,41,10.89,scattered clouds
412,Capreol,CA,46.706,-80.9225,52.56,76,75,14.97,broken clouds
413,Tahta,EG,26.7693,31.5021,68.68,52,0,7.02,clear sky
414,Phek,IN,25.6667,94.5,61.9,68,7,1.68,clear sky
415,Luebo,CD,-5.35,21.4167,68.58,99,89,1.86,overcast clouds
416,Livingston,GB,55.9029,-3.5226,54.48,98,100,4.61,fog
417,Bani,DO,18.2833,-70.3333,81.86,82,60,7.72,broken clouds
418,Chokurdakh,RU,70.6333,147.9167,12.51,95,100,11.07,light snow
419,Ngunguru,NZ,-35.6167,174.5,59.81,62,49,11.54,scattered clouds
420,Parfenyevo,RU,58.484,43.4088,28.67,87,46,3.6,scattered clouds
421,Goma,CD,-1.6792,29.2228,61.59,88,99,3.58,overcast clouds
422,Kidal,ML,18.4411,1.4078,77.92,18,81,15.61,broken clouds
423,Terrace,CA,54.5163,-128.6035,44.51,93,75,10.36,broken clouds
424,Razole,IN,16.4833,81.8333,77.2,78,6,6.33,clear sky
425,Palimbang,PH,6.2106,124.1894,86.61,67,100,3.67,overcast clouds
426,Takoradi,GH,4.8845,-1.7554,76.55,89,92,5.84,overcast clouds
427,Muhos,FI,64.808,25.9931,38.98,94,100,7.25,overcast clouds
428,Genhe,CN,50.7833,121.5167,33.8,53,10,4.14,clear sky
429,Dakar,SN,14.6937,-17.4441,79.68,94,20,0.0,few clouds
430,Half Moon Bay,US,37.4636,-122.4286,64.8,82,100,10.36,mist
431,Melivoia,GR,39.75,22.8,46.06,85,10,3.44,clear sky
432,Rawlins,US,41.7911,-107.2387,57.09,17,0,18.41,clear sky
433,Majene,ID,-3.5403,118.9707,85.6,66,100,2.15,overcast clouds
434,Touros,BR,-5.1989,-35.4608,77.59,80,39,16.04,scattered clouds
435,Gouyave,GD,12.1646,-61.7296,81.37,78,20,4.61,light rain
436,Oktyabrskiy,RU,54.4815,53.471,29.46,80,97,9.15,overcast clouds
437,San-Pedro,CI,4.7485,-6.6363,75.06,91,26,3.27,light rain
438,Kruisfontein,ZA,-34.0033,24.7314,60.06,86,99,2.19,overcast clouds
439,Stralsund,DE,54.3091,13.0818,53.22,96,100,3.65,overcast clouds
440,Nizwa,OM,22.9333,57.5333,71.31,24,0,2.3,clear sky
441,Tigil,RU,57.8,158.6667,30.07,75,91,4.65,overcast clouds
442,Kemin,KG,42.7846,75.6892,52.5,43,2,8.7,clear sky
443,Tabou,CI,4.423,-7.3528,75.81,89,77,3.98,light rain
444,Rehlingen-Siersburg,DE,49.3667,6.6833,59.31,99,100,5.7,overcast clouds
445,San Ramon,US,37.7799,-121.978,65.37,76,0,11.5,clear sky
446,Kadi,IN,23.3,72.3333,73.26,51,3,10.02,clear sky
447,Dodge City,US,37.7528,-100.0171,71.85,23,0,3.44,clear sky
448,Saint-Pierre,RE,-21.3393,55.4781,69.91,73,0,4.61,clear sky
449,Xunchang,CN,28.4543,104.715,70.3,63,100,2.06,overcast clouds
450,Sharlyk,RU,52.9167,54.75,34.66,81,100,15.39,overcast clouds
451,Ouadda,CF,8.0777,22.4007,67.48,96,100,1.95,overcast clouds
452,Shetpe,KZ,44.1667,52.1167,47.05,69,100,21.34,overcast clouds
453,Flin Flon,CA,54.7682,-101.865,38.39,60,100,6.82,overcast clouds
454,Amherst,US,41.3978,-82.2224,61.05,46,0,16.11,clear sky
455,Dubbo,AU,-32.25,148.6167,67.95,86,100,12.26,overcast clouds
456,Catamarca,AR,-28.4696,-65.7852,70.59,36,0,9.6,clear sky
457,Avera,US,33.194,-82.5271,49.51,38,5,3.51,clear sky
458,Sovetskaya Gavan,RU,48.9723,140.2878,39.16,68,100,15.43,overcast clouds
459,Lishu,CN,43.3047,124.3278,49.26,57,12,8.25,few clouds
460,Malakal,SS,9.5334,31.6605,71.19,91,88,3.47,overcast clouds
461,Antofagasta,CL,-23.65,-70.4,58.28,75,30,3.94,scattered clouds
462,Samarai,PG,-10.6167,150.6667,84.4,73,100,7.14,overcast clouds
463,Timizart,DZ,36.8,4.2667,72.1,41,3,7.18,clear sky
464,El Alto,PE,-4.2714,-81.2147,60.04,88,93,13.6,overcast clouds
465,Torbat-E Jam,IR,35.244,60.6225,59.02,29,0,0.38,clear sky
466,Porosozero,RU,62.7191,32.727,30.11,85,100,4.25,overcast clouds
467,Asbestos,CA,45.7668,-71.9324,48.16,61,100,9.13,overcast clouds
468,Belaya Gora,RU,68.5333,146.4167,7.23,84,79,3.96,broken clouds
469,Koutiala,ML,12.3917,-5.4642,78.19,40,6,7.25,clear sky
470,Ginda,IN,30.6945,78.4932,51.12,46,0,5.91,clear sky
471,Soligalich,RU,59.0778,42.2864,28.83,87,95,2.84,overcast clouds
472,Mkushi,ZM,-13.6202,29.3939,63.41,52,5,4.41,clear sky
473,Bowen,AU,-20.0167,148.2333,83.17,59,0,9.55,clear sky
474,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,76.42,44,3,2.62,clear sky
475,Loandjili,CG,-4.7561,11.8578,78.91,83,75,8.05,broken clouds
476,Nelson Bay,AU,-32.7167,152.15,76.08,85,99,15.99,overcast clouds
477,Qandala,SO,11.472,49.8728,80.78,74,53,4.14,broken clouds
478,Puerto Carreno,CO,6.189,-67.4859,80.17,77,23,4.85,few clouds
479,Kurayoshi,JP,35.4333,133.8167,73.31,63,97,3.76,overcast clouds
480,Ivangorod,RU,59.3716,28.2162,43.45,81,100,4.23,overcast clouds
481,Vila Franca Do Campo,PT,37.7167,-25.4333,66.61,72,100,20.4,overcast clouds
482,Komsomolskiy,UZ,40.4272,71.7189,45.32,76,6,4.61,clear sky
483,Zavetnoye,RU,47.1194,43.8903,35.33,78,6,9.19,clear sky
484,Yeppoon,AU,-23.1333,150.7333,71.38,71,56,12.03,broken clouds
485,Stettler,CA,52.3168,-112.7186,39.74,60,69,5.75,broken clouds
486,Poum,NC,-20.2333,164.0167,77.52,75,100,28.12,overcast clouds
487,Altamont,US,42.2068,-121.7372,60.78,61,75,14.97,broken clouds
488,Bogale,MM,16.2833,95.4,78.55,87,100,7.9,overcast clouds
489,Toora-Khem,RU,52.4675,96.11,34.93,72,100,1.72,overcast clouds
490,Pavlogradka,RU,54.2024,73.5592,45.45,68,100,6.87,light rain
491,Maumere,ID,-8.6199,122.2111,86.72,66,47,0.58,scattered clouds
492,Nioro,GM,13.35,-15.75,76.44,88,100,5.97,overcast clouds
493,Oussouye,SN,12.485,-16.5469,77.18,85,5,3.96,clear sky
494,Esna,EG,25.2934,32.554,71.62,44,0,9.66,clear sky
495,Vrangel,RU,42.7297,133.0839,54.23,53,47,13.85,scattered clouds
496,Neuquen,AR,-38.9516,-68.0591,48.09,87,0,0.0,clear sky
497,Tilichiki,RU,60.4667,166.1,20.1,80,34,4.88,scattered clouds
498,Oranjemund,NA,-28.55,16.4333,57.7,92,20,12.97,few clouds
499,Bonavista,CA,48.6499,-53.1147,50.43,75,100,11.88,overcast clouds
500,Batagay,RU,67.6333,134.6333,4.53,90,50,2.64,scattered clouds
501,Karonga,MW,-9.9333,33.9333,74.07,59,43,3.58,scattered clouds
502,Toledo,ES,39.8333,-4.0,64.31,73,100,3.67,overcast clouds
503,Seka,TH,17.9285,103.9552,71.89,89,100,4.41,overcast clouds
504,Carson City,US,39.1638,-119.7674,68.74,18,0,18.41,clear sky
505,Osakarovka,KZ,50.565,72.5692,40.41,44,98,15.48,overcast clouds
506,Zhanaozen,KZ,43.3,52.8,49.15,64,90,20.2,overcast clouds
507,Broken Hill,AU,-31.95,141.4333,76.23,46,14,6.87,few clouds
508,Brewster,US,41.3973,-73.6171,54.88,76,0,0.0,clear sky
509,Muros,ES,42.7762,-9.0603,63.09,88,100,23.53,overcast clouds
510,Mogadishu,SO,2.0371,45.3438,76.89,80,23,9.26,few clouds
511,Kaniama,CD,-7.5667,24.1833,66.72,94,99,2.44,overcast clouds
512,Salalah,OM,17.0151,54.0924,75.29,73,20,5.75,few clouds
513,Hvolsvollur,IS,63.7533,-20.2243,33.82,77,100,2.73,overcast clouds
514,Kuzhenkino,RU,57.7611,33.9508,38.55,93,93,3.2,overcast clouds
515,Lugovoy,KZ,42.9472,72.7644,55.71,28,7,6.67,clear sky
516,Green River,US,41.5286,-109.4662,59.18,21,0,5.99,clear sky
517,Norsup,VU,-16.0667,167.3833,78.13,84,100,12.8,overcast clouds
518,Inhambane,MZ,-23.865,35.3833,70.61,85,2,2.75,clear sky
519,Jinchang,CN,38.4953,102.1739,51.71,30,4,2.24,clear sky
520,Taoudenni,ML,22.6783,-3.9836,81.21,15,100,14.32,overcast clouds
521,Pavlodar,KZ,52.3,76.95,46.2,53,0,11.18,clear sky
522,Vilyuysk,RU,63.7553,121.6247,20.82,89,100,6.42,overcast clouds
523,Lahat,ID,-3.8,103.5333,81.79,79,100,1.45,overcast clouds
524,Palana,RU,59.1167,159.9667,24.12,82,89,4.5,overcast clouds
525,Ystad,SE,55.4297,13.8204,52.54,91,100,6.4,overcast clouds
526,Suslonger,RU,56.3156,48.2531,27.86,83,5,4.34,clear sky
527,Ichchapuram,IN,19.1167,84.7,75.96,68,3,7.58,clear sky
528,Buraydah,SA,26.326,43.975,66.65,16,0,10.09,clear sky
529,Teguldet,RU,57.3064,88.1667,43.21,83,89,10.22,overcast clouds
530,Makakilo City,US,21.3469,-158.0858,85.75,60,0,8.05,clear sky
531,Pedreiras,BR,-4.5688,-44.6003,76.82,84,100,6.17,overcast clouds
532,Gornozavodsk,RU,58.3758,58.3211,26.92,84,97,9.95,overcast clouds
533,Fukue,JP,32.6881,128.8419,73.76,78,75,4.61,broken clouds
534,Saldanha,ZA,-33.0117,17.9442,53.65,78,1,14.83,clear sky
535,Jamame,SO,0.0722,42.7506,73.53,81,38,6.06,scattered clouds
536,West Bay,KY,19.3667,-81.4167,80.08,87,40,8.05,scattered clouds
537,Kinshasa,CD,-4.3246,15.3215,75.58,83,20,3.44,light rain
538,Henties Bay,NA,-22.116,14.2845,56.73,95,61,7.16,broken clouds
539,Batsfjord,NO,70.6345,29.7185,35.53,93,100,23.02,overcast clouds
540,Babati,TZ,-4.2167,35.75,56.46,84,100,2.04,overcast clouds
541,Nybro,SE,56.7446,15.9071,48.04,96,100,3.18,overcast clouds
542,Kodiak,US,57.79,-152.4072,51.31,43,0,10.36,clear sky
543,Morganton,US,35.7454,-81.6848,49.46,78,0,1.99,clear sky
544,Hajan,IN,34.3,74.6167,47.41,52,0,1.74,clear sky
545,San Andres,CO,12.5847,-81.7006,84.22,79,20,9.22,few clouds
546,Beneditinos,BR,-5.45,-42.3667,84.99,50,99,9.48,overcast clouds
547,Indiana,US,40.0003,-86.2503,60.96,46,0,9.22,clear sky
548,Puerto Baquerizo Moreno,EC,-0.9,-89.6,67.96,82,100,10.04,overcast clouds
549,Ibra,OM,22.6906,58.5334,70.68,34,0,4.41,clear sky
550,Havre-Saint-Pierre,CA,50.2334,-63.5986,44.96,70,0,11.5,clear sky
551,Kamaishi,JP,39.2667,141.8833,66.96,65,100,12.19,overcast clouds
552,Smithers,CA,54.7804,-127.1743,44.92,65,75,3.44,broken clouds
553,Buin,CL,-33.7333,-70.75,67.73,74,23,1.61,few clouds
554,Ugoofaaru,MV,5.6667,73.0,80.22,81,100,13.04,overcast clouds
555,Zyryanka,RU,65.75,150.85,13.37,77,100,3.83,overcast clouds
556,Beloha,MG,-25.1667,45.05,69.26,88,1,5.17,clear sky
557,Manokwari,ID,-0.8667,134.0833,82.51,74,100,6.64,overcast clouds
558,High Level,CA,58.5169,-117.136,39.31,75,100,6.91,light rain
559,Chaozhou,CN,23.6651,116.6379,75.06,51,100,3.31,overcast clouds
560,Natchez,US,31.5604,-91.4032,71.04,60,0,10.36,clear sky
561,Concepcion,CL,-36.827,-73.0498,53.4,71,0,8.05,clear sky
562,Iracoubo,GF,5.4802,-53.2011,79.84,82,87,7.72,overcast clouds
563,Bassila,BJ,9.0081,1.6654,72.01,84,55,3.04,light rain
564,Hoa Binh,VN,20.8133,105.3383,78.6,77,23,4.14,few clouds
565,Whitehorse,CA,60.7161,-135.0538,38.17,90,75,4.61,light rain
566,Agadez,NE,19.75,10.25,68.45,31,6,11.63,clear sky
567,Muroto,JP,33.2833,134.15,71.71,63,97,5.53,overcast clouds
568,Buluang,PH,13.3068,123.3425,86.99,69,100,1.43,overcast clouds
569,Sur,OM,22.5667,59.5289,76.62,49,0,4.81,clear sky
570,Metro,ID,-5.1131,105.3067,79.07,81,100,2.39,overcast clouds
571,Yerbogachen,RU,61.2767,108.0108,29.43,91,83,3.53,broken clouds
572,Southbridge,US,42.0751,-72.0334,50.18,86,0,3.98,clear sky
573,Mount Gambier,AU,-37.8333,140.7667,64.44,60,84,8.03,broken clouds
574,Uddevalla,SE,58.3478,11.9424,47.98,96,100,3.83,light rain
575,Aklavik,CA,68.2191,-135.0107,17.62,94,89,4.18,overcast clouds
576,Golpayegan,IR,33.4537,50.2884,54.21,30,0,3.42,clear sky
577,La Primavera,CO,5.4906,-70.4092,81.03,76,99,2.71,overcast clouds
578,Shostka,UA,51.863,33.4698,36.16,90,97,6.22,overcast clouds
579,Sahuaripa,MX,29.05,-109.2333,76.95,51,22,2.48,few clouds
580,Dalby,AU,-27.1833,151.2667,64.98,95,100,1.99,light rain
581,Znamenskoye,RU,57.1281,73.8282,34.79,89,41,5.14,scattered clouds
582,Marienburg,PL,54.0359,19.0266,46.85,90,100,3.83,light rain
583,Middlebury,US,44.0153,-73.1673,49.14,59,0,3.44,clear sky
584,Pangkalanbuun,ID,-2.6833,111.6167,81.23,80,100,0.72,overcast clouds
585,Riohacha,CO,11.5444,-72.9072,79.2,85,55,6.13,broken clouds
586,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,41.59,52,75,4.47,broken clouds
587,Bara,NG,10.3744,10.7288,73.11,45,74,2.35,broken clouds
588,Lao Cai,VN,22.4833,103.95,79.2,68,89,1.39,overcast clouds
589,Bom Jesus,BR,-9.0744,-44.3586,79.68,34,49,2.57,scattered clouds
590,Skibotn,NO,69.3913,20.2679,39.92,99,100,5.82,overcast clouds
591,Carrick-On-Suir,IE,52.3492,-7.4131,56.55,85,100,13.98,overcast clouds
592,Batemans Bay,AU,-35.7167,150.1833,72.1,84,100,9.33,light rain
593,Emerald,AU,-23.5333,148.1667,80.35,56,0,6.15,clear sky
594,Thinadhoo,MV,0.5333,72.9333,81.88,76,78,11.72,broken clouds
595,Chardara,KZ,41.2547,67.9692,58.77,45,0,12.55,clear sky
596,Maltahohe,NA,-24.8333,16.9833,69.42,44,0,2.59,clear sky
597,Novyy Urengoy,RU,66.0833,76.6333,30.2,91,99,11.23,overcast clouds
598,Lebanon,US,36.2081,-86.2911,64.83,42,0,6.91,clear sky
599,Xinqing,CN,48.2333,129.5,38.12,55,18,9.37,few clouds
600,Barranca,PE,-10.75,-77.7667,60.17,85,55,8.52,broken clouds
601,Vardo,NO,70.3705,31.1107,33.78,93,100,9.22,overcast clouds
602,Itoman,JP,26.1247,127.6694,82.42,92,75,5.75,broken clouds
603,Allonnes,FR,47.9674,0.1581,57.24,88,100,3.44,overcast clouds
604,Gimli,CA,50.6336,-96.9907,51.82,54,100,6.91,overcast clouds
605,Duku,NG,11.2361,4.9073,73.96,59,49,2.42,scattered clouds
606,Poso,ID,-1.3959,120.7524,87.37,60,93,2.42,overcast clouds
607,Havoysund,NO,70.9963,24.6622,41.23,88,100,21.65,light rain
608,Kabare,CD,-2.4683,28.8242,60.84,91,91,2.75,overcast clouds
609,Sabha,LY,27.0377,14.4283,64.6,54,0,9.66,clear sky
610,Tabat,ID,-2.635,115.2274,76.55,94,100,1.39,overcast clouds
611,Angoram,PG,-4.0625,144.0661,75.6,97,100,3.27,overcast clouds
612,Guanare,VE,9.0418,-69.7421,72.57,95,76,4.34,broken clouds
613,Waren,DE,53.5167,12.6833,53.85,98,100,7.43,overcast clouds
614,Atasu,KZ,48.6814,71.6433,46.36,42,75,9.84,broken clouds
615,Damara,CF,4.9608,18.7035,70.12,96,100,2.37,overcast clouds
616,Nadym,RU,65.5333,72.5167,29.46,91,100,13.15,overcast clouds
617,Prince George,CA,53.9166,-122.753,45.25,65,0,8.05,clear sky
618,Pringsewu,ID,-5.3582,104.9744,82.9,74,100,2.55,overcast clouds
619,Shelburne,CA,44.0787,-80.2041,54.59,61,2,19.26,clear sky
620,Juan Lacaze,UY,-34.4342,-57.4381,59.11,85,100,23.13,overcast clouds
621,La Orilla,MX,17.9833,-102.2333,72.77,93,100,6.78,light rain
622,Yaan,NG,7.3833,8.5667,72.99,90,100,2.89,overcast clouds
623,Singkang,MY,2.1006,102.7994,84.09,72,53,3.71,broken clouds
624,Qaqortoq,GL,60.7167,-46.0333,37.89,91,100,5.23,overcast clouds
625,Yumen,CN,40.2833,97.2,50.76,29,0,0.07,clear sky
626,Loikaw,MM,19.6742,97.2094,71.96,79,8,2.68,clear sky
627,Keetmanshoop,NA,-26.5833,18.1333,74.46,45,59,3.89,broken clouds
628,Magangue,CO,9.242,-74.7547,75.83,94,100,4.36,overcast clouds
629,Ketou,BJ,7.3633,2.5998,73.4,95,21,2.17,few clouds
630,Sambava,MG,-14.2667,50.1667,66.85,87,50,8.34,scattered clouds
631,Babushkin,RU,51.7122,105.8647,41.47,74,57,12.93,broken clouds
632,Sakakah,SA,29.9697,40.2064,72.97,30,6,7.58,clear sky
633,Dinajpur,BD,25.6272,88.6386,72.93,71,1,5.55,clear sky
634,Udachnyy,RU,66.4167,112.4,14.49,95,57,5.01,broken clouds
635,Rock Falls,US,41.7798,-89.689,66.18,42,0,3.44,clear sky
636,Chubbuck,US,42.9208,-112.4661,62.64,31,0,13.8,clear sky
637,Puerto Colombia,CO,10.9878,-74.9547,78.89,80,37,11.07,scattered clouds
638,Kavaratti,IN,10.5669,72.642,81.25,75,29,6.38,scattered clouds
639,Xuddur,SO,4.1213,43.8894,69.64,85,58,7.74,broken clouds
640,Mareeba,AU,-17.0,145.4333,86.49,25,0,4.63,clear sky
641,Ciudad Real,ES,39.0,-4.0,60.06,94,100,4.0,overcast clouds
642,Bacolod,PH,10.6667,122.95,86.43,69,91,5.57,overcast clouds
643,Carnduff,CA,49.1667,-101.8009,37.38,79,100,1.9,overcast clouds
644,Neiafu,TO,-18.65,-173.9833,83.08,78,40,3.44,scattered clouds
645,Diebougou,BF,10.9667,-3.25,75.72,56,4,3.83,clear sky
646,Maragogi,BR,-9.0122,-35.2225,74.84,85,9,5.93,clear sky
647,Peleduy,RU,59.6289,112.7406,30.72,68,72,4.12,broken clouds
648,Tekeli,KZ,44.83,78.8239,51.58,28,98,9.31,overcast clouds
649,Novobataysk,RU,46.8981,39.7819,39.81,71,11,3.18,few clouds
650,Adrar,MR,20.5022,-10.0711,80.29,13,99,8.48,overcast clouds
651,Wangaratta,AU,-36.3667,146.3333,66.31,91,100,5.66,light rain
652,Mbini,GQ,1.574,9.6134,76.84,89,98,3.49,moderate rain
653,Saint Anthony,US,45.0205,-93.218,58.32,58,0,0.0,clear sky
654,Kandava,LV,57.0409,22.7747,39.25,80,78,6.33,broken clouds
655,Usinsk,RU,65.9939,57.5281,31.96,89,100,19.62,overcast clouds
656,Dickinson,US,29.4608,-95.0513,75.94,74,0,9.22,clear sky
657,Halifax,CA,44.6453,-63.5724,55.45,92,100,9.22,overcast clouds
658,Tahlequah,US,35.9154,-94.97,74.48,23,0,4.61,clear sky
659,Matara,LK,5.9485,80.5353,76.77,87,96,8.57,overcast clouds
660,Gilleleje,DK,56.122,12.3106,52.95,93,100,5.84,overcast clouds
661,Pisco,PE,-13.7,-76.2167,61.02,82,0,10.36,clear sky
662,Morros,BR,-9.4467,-46.3003,81.77,33,72,0.81,broken clouds
663,Hokitika,NZ,-42.7167,170.9667,57.94,63,12,7.63,few clouds
664,Chegdomyn,RU,51.1167,133.0167,36.36,43,100,3.18,light rain
665,El Tarra,CO,8.5756,-73.0949,73.81,99,100,2.55,overcast clouds
666,Aksarka,RU,66.5606,67.7975,28.92,98,96,5.5,light snow
667,Catuday,PH,16.2923,119.8062,81.07,75,100,2.28,overcast clouds
668,Ostrowiec Swietokrzyski,PL,50.9294,21.3853,44.67,70,97,7.43,overcast clouds
669,Umm Lajj,SA,25.0213,37.2685,79.11,62,0,5.75,clear sky
670,Thai Binh,VN,20.45,106.3333,77.72,72,96,10.63,overcast clouds
671,Balagansk,RU,54.0103,103.0544,36.3,82,85,3.47,overcast clouds
672,Baykit,RU,61.67,96.37,33.58,93,100,4.99,overcast clouds
673,Noumea,NC,-22.2763,166.4572,85.98,60,100,18.07,overcast clouds
674,Tunceli,TR,39.1083,39.5471,47.93,71,11,4.7,few clouds
675,Alta Floresta,BR,-9.8756,-56.0861,70.66,98,98,3.0,overcast clouds
676,Oranjestad,AW,12.524,-70.027,84.15,84,20,11.5,few clouds
677,Oster,UA,50.9506,30.8823,37.69,79,100,7.83,overcast clouds
678,Wonthaggi,AU,-38.6044,145.5913,62.82,99,100,6.33,moderate rain
679,Sola,VU,-13.8833,167.55,79.11,81,100,13.58,moderate rain
680,Mastic Beach,US,40.7668,-72.8521,58.98,80,0,11.01,clear sky
681,Stillwater,US,36.1156,-97.0584,77.61,30,0,10.36,clear sky
682,Hay River,CA,60.8156,-115.7999,35.58,80,100,5.75,light snow
683,Yulara,AU,-25.2406,130.9889,93.47,13,14,7.92,few clouds
684,Payson,US,40.0444,-111.7321,64.26,30,0,4.0,clear sky
685,Hervey Bay,AU,-25.2986,152.8535,69.03,95,100,7.0,moderate rain
686,Areosa,PT,41.7178,-8.8571,60.96,91,100,19.53,overcast clouds
687,Bobrovytsya,UA,50.75,31.3833,37.71,82,98,7.56,overcast clouds
688,Port-Cartier,CA,50.0334,-66.8654,44.28,76,100,11.61,overcast clouds
689,Lazaro Cardenas,MX,17.9583,-102.2,73.31,92,100,7.25,light rain
690,Santa Maria,BR,-29.6842,-53.8069,59.72,95,93,4.7,overcast clouds
691,Flic En Flac,MU,-20.2742,57.3631,73.96,81,59,7.38,broken clouds
692,Arzgir,RU,45.3728,44.2206,39.81,70,0,8.19,clear sky
